TABLE_QUALIFIER,TABLE_OWNER,TABLE_NAME,GRANTOR,GRANTEE,PRIVILEGE,IS_GRANTABLE
EncounterPRO_OS,dbo,c_Report_Params,dbo,dbo,REFERENCES,YES
EncounterPRO_OS,dbo,c_Report_Params,dbo,cprsystem,SELECT,NO
EncounterPRO_OS,dbo,c_Report_Params,dbo,dbo,SELECT,YES
EncounterPRO_OS,dbo,c_Report_Params,dbo,cprsystem,UPDATE,NO
EncounterPRO_OS,dbo,c_Report_Params,dbo,dbo,UPDATE,YES
EncounterPRO_OS,dbo,c_Report_Recipient,dbo,cprsystem,DELETE,NO
EncounterPRO_OS,dbo,c_Report_Recipient,dbo,dbo,DELETE,YES
EncounterPRO_OS,dbo,c_Report_Recipient,dbo,cprsystem,INSERT,NO
EncounterPRO_OS,dbo,c_Report_Recipient,dbo,dbo,INSERT,YES
EncounterPRO_OS,dbo,c_Report_Recipient,dbo,dbo,REFERENCES,YES
EncounterPRO_OS,dbo,c_Report_Recipient,dbo,cprsystem,SELECT,NO
EncounterPRO_OS,dbo,c_Report_Recipient,dbo,dbo,SELECT,YES
